s,name
http://example.com/building/id/101847441b,Nirjhor Residential Area Connecting Bridge
http://example.com/building/id/102045968b,Crescent City Connection (North)
http://example.com/building/id/102045972b,Crescent City Connection (South)
http://example.com/building/id/102046183b,Bengbu Bridge
http://example.com/building/id/102046231b,New Leverkusen Bridge
http://example.com/building/id/102046887b,Viergelindenbrücke
http://example.com/building/id/102047714b,Viaduc métro 8 de Charenton
http://example.com/building/id/1021216b,Bürgermeister-Smidt-Brücke
http://example.com/building/id/102312434b,Ellis Island National Museum of Immigration
http://example.com/building/id/102393850b,église Saint-Pierre de Génicourt
http://example.com/building/id/1025640b,Café Moskau
http://example.com/building/id/10275807b,Flamengo
http://example.com/building/id/10275821b,Nasser
http://example.com/building/id/10275871b,Innsbrucker Platz metro station
http://example.com/building/id/10275929b,Largo do Machado
http://example.com/building/id/10280162b,Olinda Lighthouse
http://example.com/building/id/10280205b,The Cathedral of Bissau
http://example.com/building/id/1028275b,Truist Field at Wake Forest
http://example.com/building/id/1028759b,Basilica of SS. Peter and Alexander
http://example.com/building/id/1028985b,Bajcsy-Zsilinszky út
http://example.com/building/id/10300396b,Church of Our Lady of Grace of the Jesuits’ College
http://example.com/building/id/10300690b,Igreja de Santo Antão (Évora)
http://example.com/building/id/10300880b,Basílica do Bom Jesus do Monte
http://example.com/building/id/10300967b,"Basilica and Monastery of St. Benedict, Olinda"
http://example.com/building/id/1030135b,Église Notre-Dame-du-Perpétuel-Secours
http://example.com/building/id/10303489b,Edifício do Tribunal de Justiça de São Paulo
http://example.com/building/id/1031614b,Campo santo
http://example.com/building/id/1031914b,Budapest HÉV Line 5
http://example.com/building/id/1032137b,HSL 1
http://example.com/building/id/1032141b,HSL 3
http://example.com/building/id/1032147b,HSL 4
http://example.com/building/id/1032248b,Habitat 67
http://example.com/building/id/10323861b,Mansão Margarida Costa Pinto
http://example.com/building/id/1032536b,Canal Vauban
http://example.com/building/id/1032560b,Canal de Castilla
http://example.com/building/id/1032571b,Canal de Bourgogne
http://example.com/building/id/1032573b,Canal de Marseille
http://example.com/building/id/1032581b,Nantes-Brest canal
http://example.com/building/id/1032584b,Embranchement de Belfort
http://example.com/building/id/1032612b,Marne–Rhine Canal
http://example.com/building/id/1032619b,Canal de l'Oise à l'Aisne
http://example.com/building/id/1032646b,Canal de l'Ourcq
http://example.com/building/id/1032662b,Canal du Loing
http://example.com/building/id/1032697b,Canal latéral à la Loire
http://example.com/building/id/1032707b,Canal de Garonne
http://example.com/building/id/1034422b,Cape Foulwind Lighthouse
http://example.com/building/id/10351377b,Ponte Rainha Santa Isabel
http://example.com/building/id/10351383b,Rollemberg–Vuolo Road–Railway Bridge
http://example.com/building/id/10351452b,Burgo Bridge
http://example.com/building/id/10351466b,Ponte de Prozelo
http://example.com/building/id/10359230b,Renaissance São Paulo Hotel
http://example.com/building/id/103818049b,Colesberg Bridge
http://example.com/building/id/103843155b,Centre culturel L'Aronde
http://example.com/building/id/104062612b,Tunnel sous la citadelle de Besançon
http://example.com/building/id/1040665b,Queen's Park
http://example.com/building/id/104089642b,Canal tunnel of Niderviller
http://example.com/building/id/104089749b,Tunnel of Braye-en-Laonnois
http://example.com/building/id/104091923b,Tunnel of Condes
http://example.com/building/id/104092585b,Voûtes de La Collancelle
http://example.com/building/id/104125939b,Grand Pont d'Ornans
http://example.com/building/id/104144801b,Pont sur la Loue de Vuillafans
http://example.com/building/id/104144921b,Montejaque Dam
http://example.com/building/id/1041612b,Old Mill
http://example.com/building/id/10419743b,Štefanik Bridge
http://example.com/building/id/104216887b,Nölliturm
http://example.com/building/id/104219666b,Tronquoy tunnel
http://example.com/building/id/104220570b,Tunnel of Balesmes
http://example.com/building/id/104223675b,Voûte de Billy
http://example.com/building/id/104224661b,Stura di Valgrande viaduct
http://example.com/building/id/104381465b,Sluiskil Bridge
http://example.com/building/id/1044149b,Carol I Mosque
http://example.com/building/id/104425267b,Viaduc ferroviaire de Saint-Clair
http://example.com/building/id/1044279b,Carola Bridge
http://example.com/building/id/10448224b,Chalmerstunneln
http://example.com/building/id/104520611b,Pont de Buidaoli
http://example.com/building/id/104520764b,Serrallo tunnels
http://example.com/building/id/104535035b,Pont Winston Churchill
http://example.com/building/id/10453586b,Cité de refuge
http://example.com/building/id/104603077b,Hyde Park Footbridge
http://example.com/building/id/1046135b,Empower Field at Mile High
http://example.com/building/id/104641515b,Gallo-Roman Theatre of Alesia
http://example.com/building/id/1046564b,Casa de las Conchas
http://example.com/building/id/10466596b,embassy of Denmark in Germany
http://example.com/building/id/104666850b,Stüppelturm
http://example.com/building/id/104723730b,Museum aan de Stroom (building)
http://example.com/building/id/104732316b,Casino Palm Beach
http://example.com/building/id/104764650b,Carl-Alexander-Tower
http://example.com/building/id/104818158b,Stará lávka na Kmochův ostrov
http://example.com/building/id/104847659b,Bamban Bridge
http://example.com/building/id/1048587b,St. John the Baptist Cathedral
http://example.com/building/id/104860479b,Suspension bridge over Cuyuní river
http://example.com/building/id/104922828b,Helleberg Observation Tower
http://example.com/building/id/1049376b,Teatro dal Verme
http://example.com/building/id/10495732b,First Hotel G
http://example.com/building/id/1049719b,Faa'a International Airport
http://example.com/building/id/104974874b,Revelstoke Bridge
http://example.com/building/id/1050074b,28 Liberty Street
http://example.com/building/id/1050224b,Estádio Beira-Rio
http://example.com/building/id/105038697b,second Tyne vehicle tunnel
http://example.com/building/id/105076520b,Zendmast Emmaberg
http://example.com/building/id/105085055b,Forthside Bridge
http://example.com/building/id/1051217b,Crystal Cathedral
http://example.com/building/id/10512447b,Gävle Theatre
http://example.com/building/id/105180237b,St. Anne's Church
http://example.com/building/id/105212512b,Ulysses S. Grant Monument
http://example.com/building/id/105227863b,Haradara Bridge
http://example.com/building/id/1052661b,Santa Maria in Organo
http://example.com/building/id/10531349b,Hällaryds kyrka
http://example.com/building/id/105318229b,Teichland Observation Tower
http://example.com/building/id/105336094b,Viaduc du Claps
http://example.com/building/id/105341730b,town hall of Saint-Herblain
http://example.com/building/id/105342572b,Goce Delčev Bridge (Skopje)
http://example.com/building/id/105360455b,Interstate Highway Bridge
http://example.com/building/id/1053707b,Sant'Orso
http://example.com/building/id/1054068b,Central téléphonique Provence
http://example.com/building/id/1054110b,Expo 2005
http://example.com/building/id/1054169b,Centre Pompidou-Metz
http://example.com/building/id/105444048b,Niederwartha Road Bridge
http://example.com/building/id/105444049b,Niederwartha Railway Bridge
http://example.com/building/id/1054478b,Century 21 Exposition
http://example.com/building/id/105452746b,Mansão Morada dos Cardeais
http://example.com/building/id/105452906b,Terrazzo Imperiale
http://example.com/building/id/105491424b,Helene-Weber bridge
http://example.com/building/id/105501557b,Bundesrat building
http://example.com/building/id/105546841b,Elbbrücken Station Skywalk
http://example.com/building/id/105554558b,Mühlauer Eisenbahnbrücke
http://example.com/building/id/105554677b,Radetzky Bridge
http://example.com/building/id/105581121b,Hubenloch Observation Tower
http://example.com/building/id/1055831b,Como–Brunate funicular
http://example.com/building/id/1055982b,canal de Craponne
http://example.com/building/id/1056152b,Royal Palace of Amsterdam
http://example.com/building/id/10563872b,Great Hall of the People
http://example.com/building/id/1057274b,Afonso Henriques Stadium
http://example.com/building/id/1057844b,line from Saint-Germain-des-Fossés to Nîmes-Courbessac
http://example.com/building/id/1057872b,Jerusalem Chords Bridge
http://example.com/building/id/10579080b,Eslöv Community Centre
http://example.com/building/id/105829339b,Souris Swinging Bridge
http://example.com/building/id/1058641b,Sydney Olympic Park Aquatic Centre
http://example.com/building/id/105890456b,Mursteg Murau
http://example.com/building/id/1059078b,Chain of Rocks Lock
http://example.com/building/id/1059142b,Stadio Nicola Ceravolo
http://example.com/building/id/105962552b,Krattenbrug
http://example.com/building/id/105977824b,Arahura Rail-Road Bridge
http://example.com/building/id/105996005b,Hôtel Meliá Paris La Défense
http://example.com/building/id/106008631b,Tour Skylight
http://example.com/building/id/1060111b,Saint-Nazaire Bridge
http://example.com/building/id/10602002b,Norderelbe bridge
http://example.com/building/id/106078179b,Palazzo del Governatore
http://example.com/building/id/106084150b,Ponte Verdi
http://example.com/building/id/1061437b,Midway International Airport
http://example.com/building/id/106178685b,Cathay Shi-Wei Financial Center
http://example.com/building/id/106188753b,Deichtor-Center
http://example.com/building/id/1062114b,Basilica of the Holy Trinity
http://example.com/building/id/10621377b,Partihallsförbindelsen
http://example.com/building/id/1062707b,Chapelle Saint-Martin-de-Fenollar
http://example.com/building/id/106362857b,Mott Bridge
http://example.com/building/id/106382358b,Globushof
http://example.com/building/id/106422421b,488 Madison Avenue
http://example.com/building/id/106434227b,Lite-On Technology Center
http://example.com/building/id/106457893b,Nalps Bridge
http://example.com/building/id/1064672b,Carreau du Temple
http://example.com/building/id/106482903b,King Baudouin Bridge
http://example.com/building/id/1064873b,Excalibur Hotel and Casino
http://example.com/building/id/106490281b,Mittlere Meienreussbrücke
http://example.com/building/id/106497911b,Ward Building
http://example.com/building/id/1064995b,Church of the Holy Cross
http://example.com/building/id/106510906b,Schulhaus Leutschenbach
http://example.com/building/id/1065573b,Phare de Sainte Marie
http://example.com/building/id/106589926b,Avis Overhead Bridge
http://example.com/building/id/10663658b,Cathedral of Chihuahua
http://example.com/building/id/1066915b,Second Street Bridge
http://example.com/building/id/1067140b,MACBA Barcelona Museum of Contemporary Art
http://example.com/building/id/106714799b,Avondale Center
http://example.com/building/id/1067603b,Lanfranconi Bridge
http://example.com/building/id/10677433b,Stallbackabron
http://example.com/building/id/106803077b,Eisenbahnbrücke Ulm–Neu Ulm
http://example.com/building/id/106803666b,Robert N. Stewart Bridge
http://example.com/building/id/1068063b,National Gallery of Canada
http://example.com/building/id/106809394b,Ludwig-Erhard-Brücke
http://example.com/building/id/10681153b,Great Church
http://example.com/building/id/10681171b,Stora teatern
http://example.com/building/id/106812996b,Médiathèque du Grand Narbonne
http://example.com/building/id/106816873b,Holly Street Bridge
http://example.com/building/id/10682105b,Strängnäs Bridge
http://example.com/building/id/106843470b,99 Gansevoort Street
http://example.com/building/id/106879669b,Degerloch
http://example.com/building/id/106880235b,Maybachstraße
http://example.com/building/id/106880785b,Killesberg
http://example.com/building/id/106915105b,Kamakita-ko Dam
http://example.com/building/id/106916374b,Marshal Juin Bridge
http://example.com/building/id/106920435b,Sheahan Bridge
http://example.com/building/id/106930374b,suspension bridge of Saint-Thibault-sur-Loire
http://example.com/building/id/1069316b,Chemin de fer de Petite Ceinture
http://example.com/building/id/1069319b,Chemin de fer Congo–Océan
http://example.com/building/id/106934b,Notre-Dame d'Amiens
http://example.com/building/id/107015770b,Von-Bock-Straße
http://example.com/building/id/107050103b,Wertachtalbrücke
http://example.com/building/id/107061521b,Flonzaley tunnels
http://example.com/building/id/10709150b,Umeälvsbron
http://example.com/building/id/1071156b,Budapest Metro Line 2
http://example.com/building/id/107140260b,Former Bundesministerium des Innern
http://example.com/building/id/107161847b,Bundesschlange
http://example.com/building/id/107177149b,50Hertz-Gebäude
http://example.com/building/id/1072057b,Interstate 290
http://example.com/building/id/107208460b,Polizei- und Feuerwache für das Regierungsviertel
http://example.com/building/id/107216207b,Ancienne Mosquée du Vendredi
http://example.com/building/id/1072347b,Interstate 90 in Illinois
http://example.com/building/id/1072498b,Chiesa del Gesù e dei Santi Ambrogio e Andrea
http://example.com/building/id/10727158b,Öholmabron
http://example.com/building/id/1073098b,Pont des Invalides
http://example.com/building/id/107309903b,Rieckhallen
http://example.com/building/id/107336343b,Stamser Steg
http://example.com/building/id/107398243b,Blackwall Tunnel (eastern)
http://example.com/building/id/107398366b,Blackwall Tunnel (western)
http://example.com/building/id/107465011b,town hall of Clermont-Ferrand
http://example.com/building/id/107473843b,Lower Murayama Dam
http://example.com/building/id/10752407b,Trang Tien Bridge
http://example.com/building/id/1075303b,Octávio Frias de Oliveira Bridge
http://example.com/building/id/107532645b,Ursulaberg Tunnel
http://example.com/building/id/107566838b,barrage de Nancy
http://example.com/building/id/1076004b,Khomeini Mausoleum
http://example.com/building/id/1076211b,Église Saint-Philippe-du-Roule
http://example.com/building/id/107675164b,301 Howard Street
http://example.com/building/id/107697656b,Pasarela peatonal sobre el Lérez
http://example.com/building/id/107703204b,Puente de la Palabra
http://example.com/building/id/107704080b,Puente de la Ría
http://example.com/building/id/1077240b,New Europe Bridge
http://example.com/building/id/107741255b,Museumparkbrug
http://example.com/building/id/107746324b,Kander Viaduct
http://example.com/building/id/107751617b,Nachtigallbrücke
http://example.com/building/id/1078111b,Budapest Metro Line 1
http://example.com/building/id/10788563b,Amazon Court
http://example.com/building/id/107998904b,The Forrest Centre
http://example.com/building/id/10800b,Bundesautobahn 31
http://example.com/building/id/10802b,Bundesautobahn 33
http://example.com/building/id/10803b,Bundesautobahn 37
http://example.com/building/id/10804b,Bundesautobahn 38
http://example.com/building/id/10805b,Bundesautobahn 39
http://example.com/building/id/108060729b,Glen Gardner Pony Pratt Truss Bridge
http://example.com/building/id/10808b,Bundesautobahn 40
http://example.com/building/id/108098815b,275 Madison Avenue
http://example.com/building/id/10809b,Bundesautobahn 42
http://example.com/building/id/108107186b,Kratter Building
http://example.com/building/id/10810b,Bundesautobahn 43
http://example.com/building/id/108116678b,Cornelis van Beverenbrug
http://example.com/building/id/10812b,Bundesautobahn 44
http://example.com/building/id/10813b,Bundesautobahn 45
http://example.com/building/id/10815b,Bundesautobahn 46
http://example.com/building/id/10817b,Bundesautobahn 48
http://example.com/building/id/10820b,Bundesautobahn 49
http://example.com/building/id/10821b,Bundesautobahn 52
http://example.com/building/id/10822b,Bundesautobahn 57
http://example.com/building/id/10824b,Bundesautobahn 59
http://example.com/building/id/108266972b,Dubrucq Bridge
http://example.com/building/id/10826b,Bundesautobahn 60
http://example.com/building/id/10827b,Bundesautobahn 61
http://example.com/building/id/10828b,Bundesautobahn 62
http://example.com/building/id/108290067b,Key Bank Tower
http://example.com/building/id/10829b,Bundesautobahn 63
http://example.com/building/id/108316945b,Styrumer Brücke
http://example.com/building/id/10831b,Bundesautobahn 64
http://example.com/building/id/10833b,Bundesautobahn 65
http://example.com/building/id/10834b,Bundesautobahn 66
http://example.com/building/id/1083571b,Malaysia–Singapore Second Link
http://example.com/building/id/10835b,Bundesautobahn 67
http://example.com/building/id/108386615b,Schmelzbrücke
http://example.com/building/id/108387068b,Ponte Rodoviária de Alcácer do Sal
http://example.com/building/id/10838b,Bundesautobahn 70
http://example.com/building/id/1083927b,Cathedral of Christ the King
http://example.com/building/id/10839b,Bundesautobahn 71
http://example.com/building/id/10841b,Bundesautobahn 72
http://example.com/building/id/10844b,Bundesautobahn 73
http://example.com/building/id/10846b,Bundesautobahn 81
http://example.com/building/id/10847b,Bundesautobahn 92
http://example.com/building/id/10848b,Bundesautobahn 93
http://example.com/building/id/10849b,Bundesautobahn 94
http://example.com/building/id/1085053b,Sesto Rondò metro station
http://example.com/building/id/10851b,Bundesautobahn 95
http://example.com/building/id/10853550b,Monza Tunnel
http://example.com/building/id/10853b,Bundesautobahn 96
http://example.com/building/id/10854b,Bundesautobahn 98
http://example.com/building/id/10855b,Bundesautobahn 99
http://example.com/building/id/1085934b,Line 1
http://example.com/building/id/1086358b,St. Rumbold's Cathedral
http://example.com/building/id/108713545b,post office of Poitiers
http://example.com/building/id/108741625b,Drennec dam
http://example.com/building/id/1087587b,Madrid–Seville high-speed rail line
http://example.com/building/id/1087612b,Buonarroti metro station
http://example.com/building/id/108769407b,Maison internationale
http://example.com/building/id/108793523b,Serres du Parc André-Citroën
http://example.com/building/id/1088015b,St Andrew's Cathedral
http://example.com/building/id/108865621b,Riou-de-Gourdon bridge
http://example.com/building/id/108980893b,building of the Savings Bank of Reims
http://example.com/building/id/109041375b,Philanthro-Lab
http://example.com/building/id/10904903b,Qiansimen Jialing River Bridge
http://example.com/building/id/10906924b,Nanjing Qixiashan Yangtze River Bridge
http://example.com/building/id/10906926b,Nanjing Yingtian Avenue Yangtze River Tunnel
http://example.com/building/id/1091447b,Roman amphitheatre of Syracuse
http://example.com/building/id/109169134b,65 rue Saint-Didier
http://example.com/building/id/1092170b,Vitrifrigo Arena
http://example.com/building/id/10924079b,Jiaxing-Shaoxing Sea Bridge
http://example.com/building/id/10928084b,St John's Cathedral
http://example.com/building/id/109286111b,"""Vieille forme"" dry dock"
http://example.com/building/id/109293090b,Maison Leclaire
http://example.com/building/id/1093147b,Stiff lighthouse
http://example.com/building/id/109315072b,Thouars Viaduct
http://example.com/building/id/109329289b,Ancienne faculté de médecine
http://example.com/building/id/10936321b,Dagu Bridge
http://example.com/building/id/1093786b,Indianapolis City–County Building
http://example.com/building/id/1093968b,City National Tower
http://example.com/building/id/1094300b,Cité internationale universitaire de Paris
http://example.com/building/id/109466295b,Passerelle des Grands Moulins
http://example.com/building/id/109551159b,Big Flat Road Bridge
http://example.com/building/id/109567779b,Cour Visconti
http://example.com/building/id/109592349b,Soda Springs Road Bridge
http://example.com/building/id/109602519b,Sage Creek Bridge
http://example.com/building/id/109602615b,Porcupine Bridge
http://example.com/building/id/109602982b,Densmore Road Bridge
http://example.com/building/id/109605713b,Crow Creek Highway Bridge
http://example.com/building/id/109605819b,Cazadero Bridge
http://example.com/building/id/109610645b,Sunset Boulevard Bridge
http://example.com/building/id/109611158b,Nannidu Bridge
http://example.com/building/id/109614577b,Xiaoguanshuiku Bridge
http://example.com/building/id/109621766b,Blome Road Bridge
http://example.com/building/id/109621826b,Laozhuanghe River Bridge
http://example.com/building/id/109623478b,Charles Street Bridge
http://example.com/building/id/109635179b,building of the Savings Bank of Albi
http://example.com/building/id/109643153b,Pont de La Millière
http://example.com/building/id/109643546b,Yuanze Bridge
http://example.com/building/id/109645432b,Jongim bridge
http://example.com/building/id/109654275b,Ponte do Arrabalde
http://example.com/building/id/109660658b,Adolfo Sarti Viaduct
http://example.com/building/id/109706381b,Kassenbergbrücke
http://example.com/building/id/109739307b,building of the Savings Bank of Chaumont
http://example.com/building/id/1097449b,one-north MRT station
http://example.com/building/id/109803831b,Sirkeci (Marmaray) railway station
http://example.com/building/id/109849402b,132-134 rue Réaumur
http://example.com/building/id/10985b,Turin–Lyon high-speed railway
http://example.com/building/id/109927361b,Rathenow railway bridge
http://example.com/building/id/109928811b,pont des Bordeaux
http://example.com/building/id/109929238b,House & Atelier Horta
http://example.com/building/id/109936565b,Kleidonia bridge
http://example.com/building/id/110002692b,Petroleum Building
http://example.com/building/id/110002768b,Faust Street Bridge
http://example.com/building/id/110052638b,TUM Jubiläumsbrücke
http://example.com/building/id/1102184b,Bassin de l'Arsenal
http://example.com/building/id/110312705b,Karolinenbrücke
http://example.com/building/id/110337899b,Benson Street Bridge
http://example.com/building/id/110384749b,Katowice Exhibition Hall
http://example.com/building/id/110412708b,Traklsteg
http://example.com/building/id/110412780b,Pioniersteg
http://example.com/building/id/110437549b,Bozorgmehr Bridge
http://example.com/building/id/1104711b,TCF Center
http://example.com/building/id/110482572b,Altier viaduct
http://example.com/building/id/110513197b,Giovi Tunnel
http://example.com/building/id/110553859b,Roman Theatre of Jableh
http://example.com/building/id/110553965b,Pont du Théâtre
http://example.com/building/id/110589445b,building of the Savings Bank of Saumur
http://example.com/building/id/110641748b,Pont de l'Aeri
http://example.com/building/id/110641844b,Pont de Borgonyà
http://example.com/building/id/110643913b,BP Building
http://example.com/building/id/11068622b,Viaducto de Loa
http://example.com/building/id/110695595b,Plagwitz Bridge
http://example.com/building/id/110713252b,Golden Jubilee Bridges
http://example.com/building/id/110739412b,Montanesi Nord Viaduct
http://example.com/building/id/110745512b,Superior Tribunal de Justiça building
http://example.com/building/id/110832682b,Pont Jacob
http://example.com/building/id/110849201b,Dumicketal Bridge
http://example.com/building/id/110882950b,St. Veiter Brücke
http://example.com/building/id/1108879b,Hotel Alfonso XIII y Jardines
http://example.com/building/id/110888733b,Scogli Tunnel
http://example.com/building/id/1109136b,Basilica della Collegiata
http://example.com/building/id/110921010b,Sassnitz Pedestrian Bridge
http://example.com/building/id/110993583b,Bergwerk Consolidation metro station
http://example.com/building/id/1110048b,Collégiale Saint-Pierre du Dorat
http://example.com/building/id/111031085b,Pont du Bonhomme
http://example.com/building/id/1110361b,Opera Stage
http://example.com/building/id/111135289b,Rospo Tunnel
http://example.com/building/id/111135670b,Castello di Moneglia Tunnel
http://example.com/building/id/111135824b,Monteleone Tunnel
http://example.com/building/id/111150373b,Crowne Plaza Abu Dhabi
http://example.com/building/id/111150425b,Majestic City Retreat Hotel
http://example.com/building/id/111150732b,"Radisson Blu Residence, Dubai Marina"
http://example.com/building/id/111150737b,Le Royal Meridien Beach Resort & Spa Dubai
http://example.com/building/id/1111633b,Colorium
http://example.com/building/id/111224318b,Almeria Tower
http://example.com/building/id/11124688b,Yangsigang Yangtze River Bridge
http://example.com/building/id/11124760b,Yingwuzhou Yangtze River Bridge
http://example.com/building/id/1112858b,Historic Crew Stadium
http://example.com/building/id/111311567b,Parking C at Prague Ruzyně Airport
http://example.com/building/id/111311649b,D1 Motorway bridge over the Olše river near Věřnovice
http://example.com/building/id/111311707b,Vchynice D8 Motorway Bridge
http://example.com/building/id/111311718b,Čekanice Bridge
http://example.com/building/id/11132260b,Al Faisal Tower
http://example.com/building/id/111333795b,Kent Messenger Millennium Bridge
http://example.com/building/id/111339871b,Blaak 8
http://example.com/building/id/111362834b,SAP Tower
http://example.com/building/id/111362850b,QBE Centre
http://example.com/building/id/111366021b,National Bank Tower
http://example.com/building/id/111388062b,Select Hotel Spiegelturm Berlin
http://example.com/building/id/111388151b,Scandic Berlin Potsdamer Platz
http://example.com/building/id/111390075b,Mercure Hotel Bochum City
http://example.com/building/id/111390174b,"Radisson Blu Media Harbour Hotel, Düsseldorf"
http://example.com/building/id/111392997b,"The Ritz-Carlton, Sarasota"
http://example.com/building/id/111393135b,Miami Marriott Biscayne Bay
http://example.com/building/id/111393283b,Prince Waikiki
http://example.com/building/id/111393787b,The Westgate Hotel
http://example.com/building/id/111394136b,Hyatt Regency McCormick Place
http://example.com/building/id/111394250b,Hilton Houston Post Oak by the Galleria
