query, date_time, keyword, exec_time
npd_q08.txt,2023-07-28 08:33:34,sparql_to_sql,0.0009438991546630859
npd_q08.txt,2023-07-28 08:33:34,sql_execution,0.6692991256713867
npd_q08.txt,2023-07-28 08:33:34,sql_to_sparql,0.012754678726196289
npd_q08.txt,2023-07-28 08:33:34,total_execution,0.8477745056152344
npd_q08.txt,2023-07-28 08:33:34,sparql_to_sql,0.0004448890686035156
npd_q08.txt,2023-07-28 08:33:34,sql_execution,0.618443489074707
npd_q08.txt,2023-07-28 08:33:34,sql_to_sparql,0.01732921600341797
npd_q08.txt,2023-07-28 08:33:34,total_execution,0.8018844127655029
q1.txt,2023-07-28 08:33:34,sparql_to_sql,0.0002715587615966797
q1.txt,2023-07-28 08:33:34,sql_execution,0.002397298812866211
q1.txt,2023-07-28 08:33:34,sql_to_sparql,0.0006930828094482422
q1.txt,2023-07-28 08:33:34,total_execution,0.1601247787475586
q3.txt,2023-07-28 08:33:34,sparql_to_sql,0.0003407001495361328
q3.txt,2023-07-28 08:33:34,sql_execution,0.0932919979095459
q3.txt,2023-07-28 08:33:34,sql_to_sparql,0.004834413528442383
q3.txt,2023-07-28 08:33:34,total_execution,0.2498328685760498
q4.txt,2023-07-28 08:33:34,sparql_to_sql,0.0006859302520751953
q4.txt,2023-07-28 08:33:34,sql_execution,0.698591947555542
q4.txt,2023-07-28 08:33:34,sql_to_sparql,3.5762786865234375e-06
q4.txt,2023-07-28 08:33:34,total_execution,0.8606369495391846
q5.txt,2023-07-28 08:33:34,sparql_to_sql,0.0002899169921875
q5.txt,2023-07-28 08:33:34,sql_execution,0.031271934509277344
q5.txt,2023-07-28 08:33:34,sql_to_sparql,0.0009136199951171875
q5.txt,2023-07-28 08:33:34,total_execution,0.18201875686645508
npd_q01.txt,2023-07-28 08:33:34,sparql_to_sql,0.0003132820129394531
npd_q01.txt,2023-07-28 08:33:34,sql_execution,2.071744680404663
npd_q01.txt,2023-07-28 08:33:34,sql_to_sparql,0.04232525825500488
npd_q01.txt,2023-07-28 08:33:34,total_execution,2.3082056045532227
npd_q08.txt,2023-07-28 08:33:34,sparql_to_sql,0.00044536590576171875
npd_q08.txt,2023-07-28 08:33:34,sql_execution,0.6020221710205078
npd_q08.txt,2023-07-28 08:33:34,sql_to_sparql,0.017534732818603516
npd_q08.txt,2023-07-28 08:33:34,total_execution,0.7901191711425781
npd_q08.txt,2023-07-28 08:33:34,sparql_to_sql,0.00034308433532714844
npd_q08.txt,2023-07-28 08:33:34,sql_execution,0.5941245555877686
npd_q08.txt,2023-07-28 08:33:34,sql_to_sparql,0.016942262649536133
npd_q08.txt,2023-07-28 08:33:34,total_execution,0.7851190567016602
q4.txt,2023-07-28 10:02:31,sparql_to_sql,0.0003993511199951172
q4.txt,2023-07-28 10:02:31,sql_execution,0.6857602596282959
q4.txt,2023-07-28 10:02:31,sql_to_sparql,4.291534423828125e-06
q4.txt,2023-07-28 10:02:31,total_execution,0.8406493663787842
